gene	entrez_id	chromosome	start_position	end_position	prop_express	selected.Astro	selected.Exc	selected.Inh	selected.Micro	selected.Oligo	selected.OPC
SULT4A1	25830	22	43824507	43862498	0.707254053355726	0	0	0	0	0	0
SUMF1	285362	3	4065934	4467282	0.145016471804147	0	0	0	0	0	0
SUMO1	7341	2	202206180	202238599	0.501065822621278	0	0	0	0	0	0
SUMO1P2	474337	1	168898097	168899044	0.0407596408500743	0	0	0	0	0	0
SUMO1P3	474338	1	160317265	160318474	0.267489180285511	0	0	0	0	0	0
SUMO1P4	101290502	19	49275026	49276499	0.0623344745171501	0	0	0	0	0	0
SUMO2	6613	17	75167730	75183003	0.562108390930818	0	0	0	0	0	0
SUMO2P1	285829	6	29635454	29636504	0.10671145274853	0	0	0	0	0	0
SUMO2P11	100422250	4	76668169	76668795	0.019249402493379	0	0	0	0	0	0
SUMO2P17	100128010	17	48874908	48875190	0.0261611007040889	0	0	0	0	0	0
SUMO2P19	100422265	8	102242038	102242618	0.0127898714553323	0	0	0	0	0	0
SUMO2P2	100859924	9	23632106	23632355	0.0132420386279956	0	0	0	0	0	0
SUMO2P20	101927327	8	69987362	69987754	0.0217686195982172	0	0	0	0	0	0
SUMO2P3	652489	7	55732024	55733013	0.0625928557586719	0	0	0	0	0	0
SUMO2P6	100127922	5	174561775	174562062	0.0317808927071895	0	0	0	0	0	0
SUMO2P8	100506244	6	108617401	108618411	0.0343647051224081	0	0	0	0	0	0
SUMO3	6612	21	44805617	44818129	0.350300368193269	0	0	0	0	0	0
SUMO4	387082	6	149400359	149401046	0.104515212195595	0	0	0	0	0	0
SUN3	256979	7	47987148	48029127	0.0470253859569795	0	0	0	0	0	0
SUPT16HP1	400011	12	16398875	16402509	0.141011562560558	0	0	0	0	0	0
SUPT20H	55578	13	37009312	37059713	0.609585944060461	0	0	0	0	0	0
SUPT3H	8464	6	44807499	45378051	0.44183192300239	0	0	0	0	0	0
SUPT4H1	6827	17	58345175	58352238	0.161359085330405	0	0	0	0	0	0
SUPT5H	6829	19	39445546	39476670	0.561656223758155	0	0	0	0	0	0
SUPT6H	6830	17	28662203	28702237	0.46676571280925	0	0	0	0	0	0
SUPT7L	9913	2	27642568	27663973	0.654738066016407	0	0	0	0	0	0
SUPV3L1	6832	10	69180204	69209098	0.485885924681868	0	0	0	0	0	0
SURF1	6834	9	133351805	133356485	0.193398359279116	0	0	0	0	0	0
SURF2	6835	9	133356545	133361165	0.146243782701376	0	0	0	0	0	0
SURF6	6838	9	133330707	133336210	0.247077062205284	0	0	0	0	0	0
SUSD1	64420	9	112040781	112175520	0.243847296686261	0	0	0	0	0	0
SUSD2	56241	22	24181476	24189106	0.0178929009753892	0	0	0	0	0	0
SUV39H1	6839	X	48695554	48709016	0.0375944706414314	0	0	0	0	0	0
SUV39H2	79723	10	14878783	14904315	0.175763839545249	0	0	0	0	0	0
SUV420H1	51111	11	68154863	68213783	0.54989987726891	0	0	0	0	0	0
SUZ12	23512	17	31937025	32001045	0.519604676700472	0	0	0	0	0	0
SUZ12P1	440423	17	30709608	30770050	0.548866352302823	0	0	0	0	0	0
SVIL	6840	10	29457338	29736935	0.376396873586978	0	0	0	0	0	0
SVIL-AS1	102724316	10	29409534	29487856	0.430527743685808	0	0	0	0	0	0
SVILP1	645954	10	30692274	30717013	0.0387571862282798	0	0	0	0	0	0
SWI5	375757	9	128275384	128288989	0.0603320198953556	0	0	0	0	0	0
SWT1	54823	1	185157023	185291781	0.296298688715199	0	0	0	0	0	0
SYCE1L	100130958	16	77199452	77213079	0.0577482074801369	0	0	0	0	0	0
SYCE2	256126	19	12899076	12919343	0.0180220915961501	0	0	0	0	0	0
SYCP2L	221711	6	10886831	10974309	0.235126929784898	0	0	0	0	0	0
SYDE1	85360	19	15107364	15114988	0.0117563464892449	0	0	0	0	0	0
SYDE2	84144	1	85157673	85201704	0.11362315095924	0	0	0	0	0	0
SYF2	25949	1	25222276	25232522	0.399392804082424	0	0	0	0	0	0
SYN1	6853	X	47571901	47619857	0.604547509850785	0	0	0	0	0	0
SYNCRIP	10492	6	85607784	85643850	0.404948000775144	0	0	0	0	0	0
SYNDIG1L	646658	14	74405893	74437631	0.024094050771914	0	0	0	0	0	0
SYNE1-AS1	100505475	6	152380530	152381713	0.0105936309023965	0	0	0	0	0	0
SYNE2	23224	14	63852586	64226449	0.122795685033267	0	0	0	0	0	0
SYNE3	161176	14	95416083	95516668	0.180802273754925	0	0	0	0	0	0
SYNE4	163183	19	36003000	36008793	0.0335895613978425	0	0	0	0	0	0
SYNGAP1	8831	6	33420070	33453689	0.476971771849364	0	0	0	0	0	0
SYNGR1	9145	22	39349949	39385588	0.76868419352755	0	0	0	0	0	0
SYNGR2P1	283698	15	30044440	30046080	0.0127898714553323	0	0	0	0	0	0
SYNGR2P2	138916	9	78149742	78151210	0.0100122731089723	0	0	0	0	0	0
SYNJ1	8867	21	32628759	32728040	0.73128350881726	0	0	0	0	0	0
SYNJ2BP	55333	14	70366496	70417090	0.442800852658097	0	0	0	0	0	0
SYNPO2L	79933	10	73644881	73656105	0.0419869517473031	0	0	0	0	0	0
SYNPR-AS1	100874016	3	63423596	63550051	0.0545830372714941	0	0	0	0	0	0
SYP	6855	X	49187812	49200202	0.860797106130095	0	0	0	0	0	0
SYP-AS1	100873921	X	49198839	49202454	0.535688908985208	0	0	0	0	0	0
SYS1	90196	20	45361937	45376802	0.143466184355016	0	0	0	0	0	0
SYT1	6857	12	78863993	79452008	0.95155351721465	0	0	0	0	0	0
SYT12	91683	11	67006773	67050863	0.365028098960015	0	0	0	0	0	0
SYT13	57586	11	45240302	45286333	0.572702021833215	0	0	0	0	0	0
SYT14	255928	1	209938174	210164291	0.39338544021704	0	0	0	0	0	0
SYT14P1	401135	4	68060610	68063297	0.0228667398746851	0	0	0	0	0	0
SYT15	83849	10	46578434	46595194	0.204637943285317	0	0	0	0	0	0
SYT16	83851	14	61812729	62117043	0.67721723402881	0	0	0	0	0	0
SYT2	127833	1	202587637	202710444	0.131968219107293	0	0	0	0	0	0
SYT3	84258	19	50621860	50658127	0.312899683482979	0	0	0	0	0	0
SYT4	6860	18	43267892	43277650	0.640785478974226	0	0	0	0	0	0
SYT6	148281	1	114089292	114153850	0.034493895743169	0	0	0	0	0	0
SYTL1	84958	1	27341992	27353932	0.0195723790452813	0	0	0	0	0	0
SYTL3	94120	6	158644899	158764876	0.0142109682837026	0	0	0	0	0	0
SYVN1	84447	11	65127279	65135178	0.321167883211679	0	0	0	0	0	0
SZRD1	26099	1	16367030	16398148	0.0714424132807958	0	0	0	0	0	0
SZT2	23334	1	43384830	43454247	0.354951230540663	0	0	0	0	0	0
TAAR5	9038	6	132588592	132589738	0.103029520056844	0	0	0	0	0	0
TAB3	257397	X	30827442	30889394	0.246172727859957	0	0	0	0	0	0
TACC3	10460	4	1721490	1745178	0.0646599056908468	0	0	0	0	0	0
TACO1	51204	17	63600872	63608365	0.0837155222530844	0	0	0	0	0	0
TACR2	6865	10	69404202	69416918	0.0116917511788644	0	0	0	0	0	0
TADA1	117143	1	166856510	166876417	0.222789225502229	0	0	0	0	0	0
TADA2A	6871	17	37406877	37477481	0.178347651960468	0	0	0	0	0	0
TADA2B	93624	4	7043429	7057952	0.1607131322266	0	0	0	0	0	0
TAF1	6872	X	71366218	71530525	0.442607066726956	0	0	0	0	0	0
TAF11	6882	6	34877778	34888071	0.585750274530069	0	0	0	0	0	0
TAF12	6883	1	28603096	28643109	0.141076157870939	0	0	0	0	0	0
TAF13	6884	1	109064376	109076002	0.121374588204896	0	0	0	0	0	0
TAF15	8148	17	35809455	35847242	0.454492603836961	0	0	0	0	0	0
TAF1A	9015	1	222557902	222590096	0.118596989858536	0	0	0	0	0	0
TAF1A-AS1	100506161	1	222589920	222592633	0.0293262709127317	0	0	0	0	0	0
TAF1B	9014	2	9843442	9934416	0.296557069956721	0	0	0	0	0	0
TAF1D	79101	11	93735929	93741537	0.83799496156579	0	0	0	0	0	0
TAF1L	138474	9	32629454	32635669	0.0206704993217492	0	0	0	0	0	0
TAF2	6873	8	119730773	119832858	0.445320069762935	0	0	0	0	0	0
TAF3	83860	10	7818477	8016631	0.257993669659583	0	0	0	0	0	0
TAF4	6874	20	61974798	62065810	0.14398294683806	0	0	0	0	0	0
TAF5	6877	10	103367953	103389065	0.118274013306634	0	0	0	0	0	0
TAF5L	27097	1	229593111	229626047	0.130611717589303	0	0	0	0	0	0
TAF6	6878	7	100107070	100119858	0.276403333118016	0	0	0	0	0	0
TAF7	6879	5	141318490	141320784	0.394871132355791	0	0	0	0	0	0
TAF7L	54457	X	101268253	101293071	0.164395064918287	0	0	0	0	0	0
TAF8	129685	6	42050513	42087462	0.255603643175505	0	0	0	0	0	0
TAF9	6880	5	69364743	69370013	0.353659324333053	0	0	0	0	0	0
TAF9B	51616	X	78129748	78139682	0.219624055293586	0	0	0	0	0	0
TAF9BP1	246135	3	25754893	25757543	0.163555325883341	0	0	0	0	0	0
TAF9BP2	100130319	10	114809373	114811297	0.0110457980750598	0	0	0	0	0	0
TAF9P3	163088	19	30037225	30038390	0.0725405335572637	0	0	0	0	0	0
TAGLN	6876	11	117199324	117204792	0.211549641496027	0	0	0	0	0	0
TAGLN2	8407	1	159918107	159925542	0.0193785931141399	0	0	0	0	0	0
TAGLN3	29114	3	111998739	112013888	0.76448549835282	0	0	0	0	0	0
TALDO1P1	6889	1	54524386	54525214	0.0233189070473484	0	0	0	0	0	0
TAMM41	132001	3	11790442	11846919	0.321943026936244	0	0	0	0	0	0
TANGO6	79613	16	68843553	69085182	0.114721271235708	0	0	0	0	0	0
TANK	10010	2	161136927	161236176	0.312512111620696	0	0	0	0	0	0
TAOK2	9344	16	29973641	29992261	0.332019895355597	0	0	0	0	0	0
TAP1	6890	6	32845209	32853971	0.0368193269168658	0	0	0	0	0	0
TAP2	6891	6	32821833	32838823	0.115561010270654	0	0	0	0	0	0
TAPBPL	55080	12	6451655	6462322	0.0555519669272011	0	0	0	0	0	0
TAPT1	202018	4	16160505	16227158	0.388799173180027	0	0	0	0	0	0
TARBP2	6895	12	53500203	53506431	0.148504618564692	0	0	0	0	0	0
TARBP2P	6896	8	103659244	103660588	0.033524966087462	0	0	0	0	0	0
TARDBPP1	643503	20	6199598	6202266	0.0236418835992507	0	0	0	0	0	0
TARDBPP2	440142	13	60269304	60276137	0.0388863768490408	0	0	0	0	0	0
TARID	100507308	6	133502252	133889006	0.0172469478715845	0	0	0	0	0	0
TARM1	441864	19	54069487	54081365	0.0149861120082682	0	0	0	0	0	0
TARS	6897	5	33440696	33468091	0.314320780311349	0	0	0	0	0	0
TARS2	80222	1	150487364	150507609	0.317873522382275	0	0	0	0	0	0
TAS1R1	80835	1	6555278	6579757	0.01246689490343	0	0	0	0	0	0
TAS2R10	50839	12	10815851	10828965	0.268135133389316	0	0	0	0	0	0
TAS2R12P	266656	12	10894934	10895881	0.102189781021898	0	0	0	0	0	0
TAS2R13	50838	12	10907926	10909562	0.0244816226341968	0	0	0	0	0	0
TAS2R14	50840	12	10938254	10939207	0.0475421484400233	0	0	0	0	0	0
TAS2R15P	266657	12	10964403	10965386	0.0476713390607842	0	0	0	0	0	0
TAS2R18P	338414	12	11158776	11159694	0.0518700342355145	0	0	0	0	0	0
TAS2R19	259294	12	11021619	11022620	0.0274530069116982	0	0	0	0	0	0
TAS2R20	259295	12	10995962	10997875	0.0618823073444868	0	0	0	0	0	0
TAS2R30	259293	12	11133285	11134244	0.0343647051224081	0	0	0	0	0	0
TAS2R31	259290	12	11030387	11031407	0.0361733738130612	0	0	0	0	0	0
TAS2R4	50832	7	141778489	141779388	0.0323622505006137	0	0	0	0	0	0
TAS2R43	259289	12	11091287	11092313	0.0208642852528906	0	0	0	0	0	0
TAS2R46	259292	12	11061365	11062294	0.0197015696660422	0	0	0	0	0	0
TAS2R5	54429	7	141790217	141791366	0.0169239713196822	0	0	0	0	0	0
TAS2R63P	338413	12	11048357	11049256	0.0113041793165816	0	0	0	0	0	0
TAS2R64P	338412	12	11077345	11078242	0.0169239713196822	0	0	0	0	0	0
TAS2R67P	448991	12	11179541	11180462	0.0189910212518571	0	0	0	0	0	0
TAS2R8	50836	12	10806051	10806980	0.0116271558684839	0	0	0	0	0	0
TAS2R9	50835	12	10809094	10810168	0.0140817776629417	0	0	0	0	0	0
TASP1	55617	20	13389389	13638936	0.539047865124992	0	0	0	0	0	0
TAT	6898	16	71566851	71577095	0.0279051740843615	0	0	0	0	0	0
TAT-AS1	100132529	16	71565016	71572438	0.0209934758736516	0	0	0	0	0	0
TATDN1P1	728737	10	63222124	63223134	0.132549576900717	0	0	0	0	0	0
TATDN2	9797	3	10248493	10281222	0.170919191266714	0	0	0	0	0	0
TATDN2P2	100272205	6	158609328	158611712	0.0246754085653382	0	0	0	0	0	0
TATDN3	128387	1	212791828	212816825	0.518506556424004	0	0	0	0	0	0
TAX1BP1	8887	7	27739373	27829767	0.815515793553388	0	0	0	0	0	0
TAX1BP3	30851	17	3662893	3668679	0.0180220915961501	0	0	0	0	0	0
TAZ	6901	X	154411518	154421726	0.423422259543957	0	0	0	0	0	0
TBC1D10B	26000	16	30357101	30370258	0.266843227181707	0	0	0	0	0	0
TBC1D10C	374403	11	67403686	67410090	0.0102060590401137	0	0	0	0	0	0
TBC1D14	57533	4	6909444	7033118	0.104838188747497	0	0	0	0	0	0
TBC1D15	64786	12	71839707	71926849	0.606420773851818	0	0	0	0	0	0
TBC1D16	125058	17	79932343	80035867	0.0769976099735159	0	0	0	0	0	0
TBC1D17	79735	19	49877425	49888750	0.424843356372327	0	0	0	0	0	0
TBC1D20	128637	20	435477	462553	0.460047800529682	0	0	0	0	0	0
TBC1D22A-AS1	642757	22	46914092	46916042	0.0755765131451457	0	0	0	0	0	0
TBC1D22B	55633	6	37257704	37332970	0.203991990181513	0	0	0	0	0	0
TBC1D23	55773	3	100260817	100325252	0.481881015438279	0	0	0	0	0	0
TBC1D24	57465	16	2475146	2505733	0.604095342678122	0	0	0	0	0	0
TBC1D25	4943	X	48539687	48562609	0.157677152638718	0	0	0	0	0	0
TBC1D28	254272	17	18634434	18644433	0.0486402687164912	0	0	0	0	0	0
TBC1D2B	23102	15	77994985	78077667	0.207027969769395	0	0	0	0	0	0
TBC1D3	729873	17	38181476	38192555	0.0125314902138105	0	0	0	0	0	0
TBC1D31	93594	8	123072680	123165173	0.264453200697629	0	0	0	0	0	0
TBC1D3F	84218	17	36428612	36439523	0.431367482720754	0	0	0	0	0	0
TBC1D3J	100510707	17	36449777	36456035	0.431109101479233	0	0	0	0	0	0
TBC1D3L	101060376	17	37978155	37989062	0.415606226987921	0	0	0	0	0	0
TBC1D3P1-DHX40P1	653645	17	59976024	60018975	0.0138879917318003	0	0	0	0	0	0
TBC1D3P2	440452	17	62264705	62275655	0.0207996899425102	0	0	0	0	0	0
TBC1D7	51256	6	13304951	13328583	0.184677992377753	0	0	0	0	0	0
TBC1D8	11138	2	101007228	101195326	0.260060719591758	0	0	0	0	0	0
TBC1D9B	23061	5	179862071	179907856	0.526710160842323	0	0	0	0	0	0
TBCAP1	494540	X	33041291	33041898	0.305729604030747	0	0	0	0	0	0
TBCAP2	494541	1	14691937	14692400	0.083521736321943	0	0	0	0	0	0
TBCC	6903	6	42744496	42746146	0.199922485627543	0	0	0	0	0	0
TBCCD1	55171	3	186546067	186570543	0.221497319294619	0	0	0	0	0	0
TBCD	6904	17	82752060	82943186	0.409340481881015	0	0	0	0	0	0
TBCE	6905	1	235367360	235448968	0.282862864156062	0	0	0	0	0	0
TBCEL	219899	11	121024094	121089647	0.223693559847555	0	0	0	0	0	0
TBCK	93627	4	106044317	106316704	0.693043085072024	0	0	0	0	0	0
TBK1	29110	12	64452060	64502119	0.523867967185582	0	0	0	0	0	0
TBKBP1	9755	17	47694065	47712063	0.333311801563207	0	0	0	0	0	0
TBL1YP1	286555	Y	20727255	20742901	0.0255151476002842	0	0	0	0	0	0
TBL2	26608	7	73568944	73578683	0.117498869582068	0	0	0	0	0	0
TBL3	10607	16	1972063	1978750	0.143336993734255	0	0	0	0	0	0
TBP	6908	6	170554333	170572870	0.405270977327046	0	0	0	0	0	0
TBPL1	9519	6	133952170	133987500	0.539629222918416	0	0	0	0	0	0
TBRG4	9238	7	45100100	45111747	0.193333763968736	0	0	0	0	0	0
TBX1	6899	22	19756703	19783593	0.0131128480072347	0	0	0	0	0	0
TBXA2R	6915	19	3594506	3606851	0.066339383760739	0	0	0	0	0	0
TC2N	123036	14	91779751	91867536	0.0886893611523803	0	0	0	0	0	0
TCAF1	9747	7	143851368	143902198	0.578321813836316	0	0	0	0	0	0
TCAF1P1	653199	7	143598038	143609179	0.225308442607067	0	0	0	0	0	0
TCAF2	285966	7	143620952	143730080	0.0596214714811705	0	0	0	0	0	0
TCAM1P	146771	17	63857016	63864379	0.0417931658161617	0	0	0	0	0	0
TCAP	8557	17	39665346	39666554	0.0565208965829081	0	0	0	0	0	0
TCEA1	6917	8	53966554	54022456	0.409728053743298	0	0	0	0	0	0
TCEA1P2	399511	3	37275537	37278152	0.341515405981526	0	0	0	0	0	0
TCEA1P4	100421350	9	32975723	32980441	0.0746075834894387	0	0	0	0	0	0
TCEA2	6919	20	64042350	64072347	0.641883599250694	0	0	0	0	0	0
TCEA3	6920	1	23380909	23424779	0.0459918609908921	0	0	0	0	0	0
TCEAL1	9338	X	103628720	103630953	0.577869646663652	0	0	0	0	0	0
TCEAL2	140597	X	102125688	102127712	0.679930237064789	0	0	0	0	0	0
TCEAL3	85012	X	103607906	103609927	0.499709321103288	0	0	0	0	0	0
TCEAL4	79921	X	103576231	103587736	0.771074220011627	0	0	0	0	0	0
TCEAL5	340543	X	103273690	103276869	0.439506491828693	0	0	0	0	0	0
TCEAL6	158931	X	102139961	102142416	0.40029713842775	0	0	0	0	0	0
TCEAL7	56849	X	103330186	103332323	0.506556424003617	0	0	0	0	0	0
TCEAL8	90843	X	103252995	103255193	0.354886635230282	0	0	0	0	0	0
TCEANC	170082	X	13652646	13665409	0.181771203410632	0	0	0	0	0	0
TCEANC2	127428	1	54053572	54112519	0.13164524255539	0	0	0	0	0	0
TCEB1	6921	8	73945138	73972287	0.588850849428332	0	0	0	0	0	0
TCEB1P18	100130626	1	68375322	68375662	0.0153090885601705	0	0	0	0	0	0
TCEB1P19	100462880	1	88829113	88829416	0.0468961953362186	0	0	0	0	0	0
TCEB1P2	283747	15	41556977	41557676	0.220851366190815	0	0	0	0	0	0
TCEB1P21	100462866	2	70955700	70956318	0.0147277307667463	0	0	0	0	0	0
TCEB1P22	100287579	11	120619922	120620270	0.0107228215231574	0	0	0	0	0	0
TCEB1P28	100287483	19	2537735	2539309	0.070215102383567	0	0	0	0	0	0
TCEB1P29	100132973	19	9182169	9183130	0.0273884116013177	0	0	0	0	0	0
TCEB1P3	644540	10	10174154	10174777	0.0264840772559912	0	0	0	0	0	0
TCEB1P31	100422582	12	21447586	21448222	0.026871649118274	0	0	0	0	0	0
TCEB2P1	246717	13	25365803	25366199	0.0208642852528906	0	0	0	0	0	0
TCEB2P2	253665	11	130032868	130033277	0.0425683095407273	0	0	0	0	0	0
TCEB3	6924	1	23743366	23762059	0.255668238485886	0	0	0	0	0	0
TCEB3-AS1	100506963	1	23760382	23778297	0.283767198501389	0	0	0	0	0	0
TCERG1	10915	5	146447310	146511508	0.927394871132356	0	0	0	0	0	0
TCERG1L	256536	10	131092391	131311721	0.170919191266714	0	0	0	0	0	0
TCF20	6942	22	42160013	42283922	0.342807312189135	0	0	0	0	0	0
TCF25	22980	16	89873586	89911387	0.832245978941929	0	0	0	0	0	0
TCF3	6929	19	1609290	1652426	0.161940443123829	0	0	0	0	0	0
TCF3P1	100129107	9	5110861	5113421	0.0236418835992507	0	0	0	0	0	0
TCF7	6932	5	134114703	134148229	0.0571022543763323	0	0	0	0	0	0
TCHH	7062	1	152106317	152115454	0.0165363994573994	0	0	0	0	0	0
TCHP	84260	12	109880680	109918069	0.386086170144048	0	0	0	0	0	0
TCN1	6947	11	59852808	59866568	0.0142755635940831	0	0	0	0	0	0
TCN2	6948	22	30607083	30627060	0.0184742587688134	0	0	0	0	0	0
TCOF1	6949	5	150357639	150400308	0.259996124281377	0	0	0	0	0	0
TCP1	6950	6	159778498	159789703	0.584199987080938	0	0	0	0	0	0
TCP10L	140290	21	32574841	32585535	0.0901750532911311	0	0	0	0	0	0
TCP11L1	55346	11	33039417	33079454	0.244234868548543	0	0	0	0	0	0
TCP1P1	647047	7	42794772	42796859	0.0557457528583425	0	0	0	0	0	0
TCP1P2	6952	5	41585767	41587981	0.0667269556230218	0	0	0	0	0	0
TCP1P3	400013	12	19941199	19943109	0.0937923906724372	0	0	0	0	0	0
TCTE1	202500	6	44280160	44297721	0.0187972353207157	0	0	0	0	0	0
TCTE3	6991	6	169725090	169751549	0.121439183515277	0	0	0	0	0	0
TCTEX1D1	200132	1	66752457	66779047	0.192817001485692	0	0	0	0	0	0
TCTEX1D2	255758	3	196291219	196318294	0.515405981525741	0	0	0	0	0	0
TCTN2	79867	12	123671113	123708405	0.255668238485886	0	0	0	0	0	0
TCTN3	26123	10	95663396	95694143	0.311736967896131	0	0	0	0	0	0
TDG	6996	12	103965815	103988878	0.601382339642142	0	0	0	0	0	0
TDGF1P3	6998	X	110520312	110523021	0.0144693495252245	0	0	0	0	0	0
TDGF1P6	22813	3	136155548	136157044	0.0328790129836574	0	0	0	0	0	0
TDGP1	645233	12	25803193	25806259	0.366126219236483	0	0	0	0	0	0
TDH	157739	8	11339637	11368452	0.0151153026290291	0	0	0	0	0	0
TDO2	6999	4	155903693	155920406	0.0486402687164912	0	0	0	0	0	0
TDP1	55775	14	89954935	90044764	0.205994444803307	0	0	0	0	0	0
TDP2	51567	6	24649977	24666989	0.295135973128351	0	0	0	0	0	0
TDRD1	56165	10	114174442	114232669	0.0462502422324139	0	0	0	0	0	0
TDRD10	126668	1	154502219	154548147	0.010529035592016	0	0	0	0	0	0
TDRD12	91646	19	32719773	32827415	0.0254505522899038	0	0	0	0	0	0
TDRD5	163589	1	179591613	179691272	0.0660164072088366	0	0	0	0	0	0
TDRD6	221400	6	46687875	46704319	0.305600413409986	0	0	0	0	0	0
TDRD7	23424	9	97411989	97496125	0.209999354046896	0	0	0	0	0	0
TDRD9	122402	14	103928438	104052667	0.163684516504102	0	0	0	0	0	0
TDRG1	732253	6	40378424	40379892	0.13991344228409	0	0	0	0	0	0
TDRKH	11022	1	151770264	151790534	0.11497965247723	0	0	0	0	0	0
TEC	7006	4	48135783	48269797	0.0312641302241457	0	0	0	0	0	0
TECPR1	25851	7	98215443	98252251	0.679542665202506	0	0	0	0	0	0
TECRP1	442777	4	86949538	86950105	0.264969963180673	0	0	0	0	0	0
TECRP2	391696	4	124462758	124463860	0.0563917059621471	0	0	0	0	0	0
TECTA	7007	11	121102666	121190806	0.0748013694205801	0	0	0	0	0	0
TEDDM1	127670	1	182398117	182400616	0.0108520121439184	0	0	0	0	0	0
TEF	7008	22	41367333	41399328	0.215231574187714	0	0	0	0	0	0
TEFM	79736	17	30898983	30906775	0.380272592209806	0	0	0	0	0	0
TEKT1	83659	17	6797993	6831741	0.014404754214844	0	0	0	0	0	0
TEKT2	27285	1	36084075	36088276	0.0239002648407726	0	0	0	0	0	0
TEKT3	64518	17	15303811	15341889	0.0329436082940379	0	0	0	0	0	0
TEKT4	150483	2	94867767	94876829	0.0434080485756734	0	0	0	0	0	0
TEKT4P1	727768	Y	11153795	11159193	0.0321038692590918	0	0	0	0	0	0
TEKT4P2	100132288	21	9068356	9129761	0.190879142174278	0	0	0	0	0	0
TEKT5	146279	16	10581369	10742416	0.0474775531296428	0	0	0	0	0	0
TELO2	9894	16	1493344	1510459	0.157095794845294	0	0	0	0	0	0
TENM2	57451	5	166979078	168264157	0.486338091854531	0	0	0	0	0	0
TENM4	26011	11	78653283	79440989	0.492151669788773	0	0	0	0	0	0
TEPP	374739	16	57976435	57988354	0.0157612557328338	0	0	0	0	0	0
TERC	7012	3	169764610	169765060	0.0370131128480072	0	0	0	0	0	0
TERF1	7013	8	73008862	73048123	0.75350429558814	0	0	0	0	0	0
TERF1P1	348567	21	13776086	13778812	0.0114333699373425	0	0	0	0	0	0
TERF1P2	646359	18	14375942	14378757	0.0985078483302112	0	0	0	0	0	0
TERF1P3	646316	4	136353510	136356337	0.0545830372714941	0	0	0	0	0	0
TERF1P4	648283	X	83748825	83750101	0.249402493378981	0	0	0	0	0	0
TERF1P5	283523	13	18680495	18683300	0.110264194819456	0	0	0	0	0	0
TERF2	7014	16	69355561	69386000	0.312253730379174	0	0	0	0	0	0
TERF2IPP1	644899	22	17418645	17420678	0.0297138427750145	0	0	0	0	0	0
TESC-AS1	101928244	12	117099467	117141489	0.013435824559137	0	0	0	0	0	0
TESK1	7016	9	35605284	35610041	0.227633873780764	0	0	0	0	0	0
TET2-AS1	104384744	4	105171354	105352881	0.0627220463794328	0	0	0	0	0	0
TET3	200424	2	73983335	74108176	0.275951165945352	0	0	0	0	0	0
TEX10	54881	9	100302075	100352977	0.395969252632259	0	0	0	0	0	0
TEX101	83639	19	43388611	43418615	0.0257089335314256	0	0	0	0	0	0
TEX11	56159	X	70525561	70908717	0.0154382791809315	0	0	0	0	0	0
TEX12	56158	11	112167372	112172556	0.0699567211420451	0	0	0	0	0	0
TEX14	56155	17	58556677	58692079	0.0221561914605	0	0	0	0	0	0
TEX15	56154	8	30831423	30913015	0.0666623603126413	0	0	0	0	0	0
TEX16P	100499435	X	84717747	84762308	0.0405012596085524	0	0	0	0	0	0
TEX2	55852	17	64147433	64263323	0.382985595245785	0	0	0	0	0	0
TEX26	122046	13	30932684	30975502	0.0405012596085524	0	0	0	0	0	0
TEX261	113419	2	70985938	70994873	0.083650926942704	0	0	0	0	0	0
TEX264	51368	3	51671175	51704323	0.210063949357277	0	0	0	0	0	0
TEX29	121793	13	111316185	111344247	0.103287901298366	0	0	0	0	0	0
TEX30	93081	13	102765888	102773821	0.12189135068794	0	0	0	0	0	0
TEX40	25858	11	64300391	64304767	0.127188166139138	0	0	0	0	0	0
TEX9	374618	15	56244085	56459738	0.160583941605839	0	0	0	0	0	0
TFAM	7019	10	58385143	58399230	0.33660616239261	0	0	0	0	0	0
TFAMP1	260341	7	1614470	1616692	0.192752406175312	0	0	0	0	0	0
TFAP2E	339488	1	35573370	35595328	0.154447387119695	0	0	0	0	0	0
TFAP4	7023	16	4257186	4273000	0.11911375234158	0	0	0	0	0	0
TFB1M	51106	6	155247238	155314497	0.411019959950908	0	0	0	0	0	0
TFB2M	64216	1	246540561	246566319	0.13577934241974	0	0	0	0	0	0
TFCP2	7024	12	51093756	51173143	0.338802402945546	0	0	0	0	0	0
TFDP1	7027	13	113584688	113641473	0.316904592726568	0	0	0	0	0	0
TFDP1P	391158	1	209232113	209234517	0.0113041793165816	0	0	0	0	0	0
TFDP2	7029	3	141944428	142149544	0.532782120018087	0	0	0	0	0	0
TFE3	7030	X	49028726	49043517	0.195659195142433	0	0	0	0	0	0
TFG	10342	3	100709284	100748967	0.517408436147536	0	0	0	0	0	0
TFP1	100129696	3	133691722	133709674	0.117434274271688	0	0	0	0	0	0
TFPI	7035	2	187464230	187554494	0.018280472837672	0	0	0	0	0	0
TFPT	29844	19	54107013	54115675	0.255991215037788	0	0	0	0	0	0
TFR2	7036	7	100620416	100642765	0.208836638460048	0	0	0	0	0	0
TFRC	7037	3	196049284	196082161	0.385504812350623	0	0	0	0	0	0
TG	7038	8	132866935	133134902	0.026031910083328	0	0	0	0	0	0
TGDS	23483	13	94574054	94596275	0.162909372779536	0	0	0	0	0	0
TGFB3	7043	14	75958097	75982991	0.106905238679672	0	0	0	0	0	0
