gene	entrez_id	chromosome	start_position	end_position	prop_express	selected.Astro	selected.Exc	selected.Inh	selected.Micro	selected.Oligo	selected.OPC
RPS4Y1	6192	Y	2841582	2866956	0.223112202054131	1	0	0	0	0	0
RPS6KA1	6195	1	26529758	26575030	0.0374652800206705	0	0	0	1	0	0
RPS6KA2	6196	6	166409366	166862550	0.455978295975712	0	0	1	0	0	0
RPS6KA3	6197	X	20149911	20267095	0.613784639235192	0	1	0	0	0	0
RPS6KA4	8986	11	64359153	64372215	0.201989535559718	0	0	0	1	0	0
RPS6KC1	26750	1	213051233	213273465	0.570311995349138	0	1	0	0	0	0
RPSAP36	100128888	4	143424974	143425984	0.0953426781215684	0	0	0	0	1	0
RPSAP43	643954	6	114084098	114084793	0.0575544215489955	0	0	0	0	1	0
RRBP1	6238	20	17613678	17682283	0.176926555132097	0	0	0	0	1	0
RREB1	6239	6	7107597	7251980	0.0141463729733221	1	0	0	0	0	0
RRP15	51018	1	218285285	218337983	0.574510690523868	0	1	0	0	0	0
RSPH3	83861	6	158976739	159000432	0.376138492345456	0	1	0	0	0	0
RSRP1	57035	1	25242249	25267915	0.937923906724372	0	1	0	0	0	0
RTCA-AS1	100506007	1	100264742	100266174	0.0736386538337317	1	0	0	0	0	0
RTKN	6242	2	74425861	74441933	0.0262902913248498	0	0	0	0	1	0
RTKN2	219790	10	62183035	62268863	0.174730314579162	0	1	0	0	0	0
RTN1	6252	14	59595976	59870839	0.945223176797365	0	0	1	0	0	0
RTN3	10313	11	63681360	63759891	0.953232995284542	0	0	1	0	0	0
RTN4	57142	2	54972189	55112616	0.94735482203992	0	0	0	0	1	0
RTN4R	65078	22	20241415	20268293	0.293198113816937	0	1	0	0	0	0
RTN4RL1	146760	17	1934677	2025345	0.323299528454234	0	1	0	0	0	0
RTN4RL2	349667	11	57460537	57477539	0.230540662747885	0	1	0	0	0	0
RUNDC3A	10900	17	44307918	44318670	0.807764356307732	0	1	0	0	0	0
RUNX1	861	21	34787801	35049310	0.0156320651120729	0	0	0	1	0	0
RUSC1	23623	1	155320849	155331118	0.609327562818939	0	0	1	0	0	0
RWDD3	25950	1	95234155	95247225	0.253794974484852	1	0	0	0	0	0
RXFP1	59350	4	158521714	158653372	0.397971707254053	0	1	0	0	0	0
RXRB	6257	6	33193585	33200853	0.409017505329113	0	0	0	1	0	0
RYBP	23429	3	72374593	72446623	0.294942187197209	0	0	0	0	1	0
RYR1	6261	19	38433700	38587564	0.281958529810736	1	0	0	0	0	0
RYR2	6262	1	237042238	237833988	0.85039726115884	0	1	0	0	0	0
RYR3	6263	15	33310783	33866103	0.473096053226536	1	0	0	0	0	0
S100A13	6284	1	153618799	153634092	0.0472191718881209	1	0	0	0	0	0
S100PBP	64766	1	32816767	32858879	0.366772172340288	1	0	0	0	0	0
S1PR1	1901	1	101236749	101241520	0.0105936309023965	1	0	0	0	0	0
SAFB2	9667	19	5586993	5622927	0.806020282927459	1	0	0	0	0	0
SALL2	6297	14	21521080	21537216	0.099864349848201	0	0	1	0	0	0
SAMD12	401474	8	118131828	118621995	0.658872165880757	0	0	0	0	1	0
SAMD5	389432	6	147508648	147737541	0.25211549641496	0	0	1	0	0	0
SAMD9	54809	7	93099513	93118023	0.024094050771914	0	0	0	1	0	0
SAMSN1	64092	21	14485228	14583402	0.0147923260771268	0	0	0	1	0	0
SAP30BP	29115	17	75667116	75708062	0.442800852658097	1	0	0	0	0	0
SAP30L-AS1	386627	5	154389769	154445822	0.0534203216846457	0	0	0	0	0	1
SAPCD1-AS1	104413891	6	31764135	31765588	0.150248691944965	0	1	0	0	0	0
SAPCD2	89958	9	137062124	137070576	0.0369485175376268	0	0	0	0	0	1
SAR1B	51128	5	134601149	134632843	0.470706026742458	0	0	0	0	1	0
SARAF	51669	8	30063012	30083208	0.909760351398488	0	0	1	0	0	0
SARS	6301	1	109213893	109238182	0.789354692849299	0	0	1	0	0	0
SATB1	6304	3	18345806	18445588	0.703701311284801	0	1	0	0	0	0
SATB2	23314	2	199269500	199471266	0.527097732704606	0	1	0	0	0	0
SBF1	6305	22	50444630	50480296	0.381629093727795	0	0	0	0	1	0
SCAF11	9169	12	45919131	45992040	0.831664621148505	0	0	0	1	0	0
SCAI	286205	9	124942608	125143559	0.793747173955171	0	1	0	0	0	0
SCAMP1	9522	5	78360503	78480739	0.676119113752342	0	0	1	0	0	0
SCAMP5	192683	15	74995535	75021495	0.771784768425812	0	0	1	0	0	0
SCAPER	49855	15	76348185	76905455	0.687487888379304	0	0	1	0	0	0
SCARA3	51435	8	27633894	27712743	0.184807182998514	1	0	0	0	0	0
SCARNA9	619383	11	93721514	93721866	0.36153995219947	0	0	0	0	0	1
SCD	6319	10	100347015	100364831	0.165363994573994	0	0	0	0	1	0
SCDP1	645313	17	20784250	20789614	0.0311995349137653	0	0	0	0	1	0
SCG2	7857	2	223596940	223602499	0.611911375234158	0	0	1	0	0	0
SCG3	29106	15	51681353	51721026	0.802209159615012	0	0	1	0	0	0
SCG5	6447	15	32641669	32697097	0.799366965958271	0	0	1	0	0	0
SCGB2B2	284402	19	34576740	34675731	0.129836573864737	1	0	0	0	0	0
SCMH1	22955	1	41027199	41242159	0.448420644661198	0	0	1	0	0	0
SCN11A	11280	3	38845769	38953651	0.0449583360248046	1	0	0	0	0	0
SCN2B	6327	11	118162804	118176622	0.550675020993476	0	0	1	0	0	0
SCN3A	6328	2	165087520	165204088	0.953685162457206	0	1	0	0	0	0
SCN3B	55800	11	123629187	123654607	0.808733285963439	0	1	0	0	0	0
SCN7A	6332	2	166403468	166494258	0.105871713713584	0	0	1	0	0	0
SCOC	60592	4	140257286	140382556	0.602932627091273	0	0	1	0	0	0
SCP2	6342	1	52927229	53051617	0.368580841030941	0	0	1	0	0	0
SCRIB	23513	8	143790920	143815379	0.202054130870099	1	0	0	0	0	0
SCUBE2	57758	11	9019500	9091603	0.0956656546734707	0	0	1	0	0	0
SCYL2	55681	12	100267137	100341722	0.430979910858472	0	0	0	0	0	1
SDC2	6383	8	96493351	96611809	0.040307473677411	1	0	0	0	0	0
SDC3	9672	1	30869466	30909735	0.399069827530521	0	0	0	0	0	1
SDC4	6385	20	45325285	45348424	0.0142109682837026	1	0	0	0	0	0
SDCBP	6386	8	58553169	58582860	0.435307796653963	0	0	0	1	0	0
SDHAP2	727956	3	195658039	195688871	0.549964472579291	1	0	0	0	0	0
SDK1	221935	7	3301448	4269000	0.0896582908080873	0	0	1	0	0	0
SDR16C5	195814	8	56300011	56320776	0.131709837865771	0	1	0	0	0	0
SDR39U1	56948	14	24439766	24442905	0.248691944964796	0	0	0	1	0	0
SDS	10993	12	113392445	113403887	0.0122731089722886	1	0	0	0	0	0
SEC16A	9919	9	136440096	136484549	0.685356243136748	0	1	0	0	0	0
SEC16B	89866	1	177929107	177969915	0.207350946321297	0	1	0	0	0	0
SEC1P	653677	19	48638039	48682245	0.393127058975518	0	1	0	0	0	0
SEC22C	9117	3	42547967	42601080	0.437504037206899	0	0	0	0	1	0
SEC31B	25956	10	100486646	100519838	0.622569601446935	0	1	0	0	0	0
SEC61A1	29927	3	128052369	128071683	0.280020670499322	0	0	1	0	0	0
SEC61G	23480	7	54752247	54759246	0.358245591370067	0	0	1	0	0	0
SEL1L	6400	14	81471547	81533861	0.568761707900006	0	0	0	0	0	1
SELENBP1	8991	1	151364302	151372734	0.0249983851172405	1	0	0	0	0	0
SELK	58515	3	53885199	53891962	0.430656934306569	0	0	1	0	0	0
SELM	140606	22	31104777	31107565	0.369937342548931	0	0	1	0	0	0
SELO	83642	22	50200979	50217616	0.563077320586525	0	1	0	0	0	0
SELPLG	6404	12	108621895	108633954	0.0113687746269621	0	0	0	1	0	0
SEMA3B	7869	3	50267558	50277171	0.0484464827853498	0	0	0	0	1	0
SEMA3C	10512	7	80742538	80919351	0.103158710677605	0	0	0	0	1	0
SEMA4A	64218	1	156147359	156177751	0.280925004844648	1	0	0	0	0	0
SEMA4B	10509	15	90184920	90229664	0.457851559976746	1	0	0	0	0	0
SEMA4C	54910	2	96859736	96870943	0.217879981913313	0	0	0	0	1	0
SEMA4F	10505	2	74654228	74694897	0.525482849945094	0	1	0	0	0	0
SEMA4G	57715	10	100969482	100985616	0.12047025385957	0	0	1	0	0	0
SEMA5A	9037	5	9035026	9546121	0.115302629029132	0	0	0	0	0	1
SEMA6C	10500	1	151131685	151146664	0.280925004844648	0	0	1	0	0	0
SEMA6D	80031	15	47184101	47774223	0.456301272527614	0	0	0	0	1	0
SENP3	26168	17	7561992	7571969	0.257153930624637	1	0	0	0	0	0
SENP7	57337	3	101324189	101513883	0.960726051288676	0	0	0	0	0	1
SEP15	9403	1	86862445	86914424	0.467282475292294	0	0	1	0	0	0
SEPP1	6414	5	42799880	42811922	0.0270008397390349	0	0	0	0	1	0
SEPT11	55752	4	76949742	77040154	0.794005555196693	0	1	0	0	0	0
SEPT6	23157	X	119615724	119693370	0.351010916607454	0	0	1	0	0	0
SEPT7	989	7	35800986	35915763	0.952522446870357	0	0	0	0	1	0
SEPT7-AS1	101928545	7	35754964	35800625	0.104450616885214	1	0	0	0	0	0
SEPT7P3	646913	7	35946290	35974692	0.450552289903753	0	0	0	0	1	0
SEPW1	6415	19	47778585	47784682	0.891609069181577	0	0	0	0	1	0
SERINC1	57515	6	122443348	122471807	0.857954912473354	0	0	1	0	0	0
SERPINB1	1992	6	2832332	2842049	0.108455526128803	0	0	0	1	0	0
SERPINB6	5269	6	2948159	2972165	0.256766358762354	0	0	0	1	0	0
SERPINB9	5272	6	2887265	2903312	0.284283960984433	0	0	0	1	0	0
SERPINF1	5176	17	1761965	1777565	0.259608552419094	0	1	0	0	0	0
SERPINI2	5276	3	167441789	167474132	0.0433434532652929	1	0	0	0	0	0
SERTAD2	9792	2	64631621	64751091	0.135004198695175	0	0	0	0	1	0
SERTAD4-AS1	574036	1	210231459	210234121	0.0749951553517215	0	0	0	0	1	0
SERTM1	400120	13	36673912	36697839	0.147277307667463	0	0	1	0	0	0
SESN1	27244	6	108986437	109094505	0.504941541244106	0	0	0	1	0	0
SESN3	143686	11	95165513	95232541	0.629998062140689	0	1	0	0	0	0
SESTD1	91404	2	179101692	179264623	0.56365867837995	0	0	0	0	1	0
SETD5	55209	3	9397700	9478154	0.856727601576126	0	0	0	0	0	1
SETD7	80854	4	139495660	139557157	0.171371358439377	0	0	1	0	0	0
SETD8	387893	12	123383778	123409358	0.310186680447	1	0	0	0	0	0
SETP11	100419187	3	151269438	151270131	0.0819714488728118	1	0	0	0	0	0
SETX	23064	9	132261440	132356726	0.705962147148117	0	0	0	1	0	0
SEZ6	124925	17	28954905	29006440	0.34907305729604	0	0	1	0	0	0
SEZ6L	23544	22	26169474	26383597	0.502616110070409	0	0	0	0	0	1
SEZ6L2	26470	16	29871159	29899264	0.881015438279181	0	0	1	0	0	0
SF1	7536	11	64764604	64778844	0.788321167883212	0	0	0	0	1	0
SF3B2	10992	11	66051775	66068911	0.499192558620244	0	0	0	0	1	0
SFR1	119392	10	104122058	104126385	0.0612363542406821	0	0	0	0	1	0
SFRP1	6422	8	41261957	41309471	0.0538078935469285	0	0	1	0	0	0
SFT2D1	113402	6	166319728	166342606	0.382791809314644	0	0	0	0	1	0
SFTA1P	207107	10	10784439	10794914	0.195077837349008	0	1	0	0	0	0
SFXN4	119559	10	119140913	119165709	0.273948711323558	1	0	0	0	0	0
SFXN5	94097	2	72942036	73071836	0.448162263419676	1	0	0	0	0	0
SGCE	8910	7	94585224	94656209	0.590207350946321	0	0	0	0	0	1
SGCZ	137868	8	14089864	15238283	0.111103933854402	0	0	1	0	0	0
SGMS1	259230	10	50305585	50623977	0.352302822815064	0	0	0	0	1	0
SGMS2	166929	4	107824335	107915047	0.179510367547316	0	0	0	0	1	0
SH2B3	10019	12	111405108	111451624	0.222272463019185	0	0	0	1	0	0
SH2D5	400745	1	20719731	20732640	0.358374781990827	0	1	0	0	0	0
SH2D6	284948	2	85418732	85437029	0.0712486273496544	0	0	0	0	1	0
SH3BGRL	6451	X	81201804	81298547	0.310445061688521	0	0	1	0	0	0
SH3BGRL2	83699	6	79631283	79703670	0.407402622569601	0	1	0	0	0	0
SH3BGRL3	83442	1	26279722	26281522	0.370906272204638	0	0	0	0	1	0
SH3BP1	23616	22	37639677	37656043	0.107809573024998	0	0	0	1	0	0
SH3GL2	6456	9	17578954	17797129	0.614365997028616	0	1	0	0	0	0
SH3GL3	6457	15	83447123	83618743	0.704541050319747	0	0	0	0	1	0
SH3KBP1	30011	X	19533965	19887626	0.585427297978167	0	0	0	0	1	0
SH3PXD2B	285590	5	172325181	172454523	0.0738970350752535	1	0	0	0	0	0
SH3RF1	57630	4	169094256	169271098	0.155803888637685	1	0	0	0	0	0
SH3RF3-AS1	100287216	2	109127327	109130119	0.0190556165622376	0	0	0	1	0	0
SH3TC2	79628	5	148982150	149063174	0.0297138427750145	0	0	0	0	1	0
SHB	6461	9	37915898	38069213	0.0468961953362186	0	0	0	0	1	0
SHC2	25759	19	416583	461024	0.644209030424391	0	0	0	0	0	1
SHC3	53358	9	89005771	89182072	0.650539370841677	0	0	0	0	0	1
SHC4	399694	15	48823737	48963444	0.0527097732704606	0	0	0	0	1	0
SHD	56961	19	4278601	4290723	0.0931464375686325	0	0	0	0	0	1
SHISA6	388336	17	11241417	11564063	0.118015632065112	0	0	1	0	0	0
SHISA8	440829	22	41909533	41915093	0.0638201666559008	0	0	1	0	0	0
SHPRH	257218	6	145862721	145964285	0.758155157935534	1	0	0	0	0	0
SHROOM4	57477	X	50576993	50814139	0.0195077837349008	0	0	0	0	1	0
SIAH1	6477	16	48360531	48448440	0.277113881532201	0	0	0	1	0	0
SIGIRR	59307	11	405716	417454	0.0399199018151282	1	0	0	0	0	0
SIGLEC10	89790	19	51410021	51417803	0.0295846521542536	0	0	0	1	0	0
SIGLEC8	27181	19	51450997	51458454	0.0116917511788644	0	0	0	1	0	0
SIK3	23387	11	116843402	117098453	0.659647309605323	0	0	0	0	1	0
SIPA1	6494	11	65638107	65650930	0.0196369743556618	0	0	0	1	0	0
SIRT3	23410	11	215030	236362	0.442607066726956	0	1	0	0	0	0
SKA2	348235	17	59109947	59155439	0.203475227698469	0	0	1	0	0	0
SKAP2	8935	7	26667062	26864743	0.381176926555132	0	0	0	1	0	0
SKIDA1	387640	10	21510754	21527188	0.158193915121762	1	0	0	0	0	0
SLA	6503	8	133036728	133103066	0.0399844971255087	0	0	0	1	0	0
SLC10A4	201780	4	48483343	48489524	0.0869452877721077	0	0	1	0	0	0
SLC10A7	84068	4	146253981	146521971	0.113235579096958	1	0	0	0	0	0
SLC11A1	6556	2	218381766	218396894	0.0651766681738906	0	0	0	1	0	0
SLC11A2	4891	12	50979410	51028335	0.463471351979846	0	0	0	0	1	0
SLC12A4	6560	16	67943474	67968694	0.0146631354563659	1	0	0	0	0	0
SLC12A7	10723	5	1050374	1155747	0.0494154124410568	0	0	0	1	0	0
SLC13A4	26266	7	135681231	135728185	0.06924617272786	1	0	0	0	0	0
SLC13A5	284111	17	6684713	6713421	0.0360441831923002	1	0	0	0	0	0
SLC14A1	6563	18	45723756	45752520	0.0397907111943673	1	0	0	0	0	0
SLC16A1	6566	1	112911847	112956353	0.206898779148634	0	0	0	0	1	0
SLC16A7	9194	12	59595934	59789855	0.507266972417802	0	1	0	0	0	0
SLC16A9	220963	10	59650764	59709891	0.0337833473289839	1	0	0	0	0	0
SLC17A6	57084	11	22338121	22379503	0.189458045345908	0	1	0	0	0	0
SLC17A7	57030	19	49429398	49441551	0.705509979975454	0	1	0	0	0	0
SLC17A9	63910	20	62952647	62969585	0.0223499773916414	0	0	0	1	0	0
SLC1A4	6509	2	64988445	65023865	0.292035398230089	1	0	0	0	0	0
SLC20A1	6574	2	112645857	112663825	0.565402751760222	0	1	0	0	0	0
SLC22A10	387775	11	63268720	63311774	0.202570893353143	0	1	0	0	0	0
SLC22A15	55356	1	115976498	116070054	0.287707512434597	0	0	0	0	1	0
SLC22A17	51310	14	23346311	23354976	0.93068923196176	0	0	1	0	0	0
SLC22A24	283238	11	63079255	63144221	0.122343517860603	0	1	0	0	0	0
SLC22A25	387601	11	63162266	63243516	0.226923325366578	0	1	0	0	0	0
SLC22A5	6584	5	132369704	132395614	0.232930689231962	1	0	0	0	0	0
SLC22A9	114571	11	63369789	63410259	0.234222595439571	0	1	0	0	0	0
SLC23A2	9962	20	4852356	5010293	0.711258962599315	0	0	1	0	0	0
SLC24A2	25769	9	19507452	19789695	0.781797041534785	0	0	0	0	1	0
SLC24A3	57419	20	19212646	19722897	0.135908533040501	0	0	1	0	0	0
SLC25A13	10165	7	96120220	96322147	0.182158775272915	0	0	0	0	1	0
SLC25A18	83733	22	17563165	17590890	0.0575544215489955	1	0	0	0	0	0
SLC25A27	9481	6	46652915	46678190	0.690911439829468	0	0	0	0	0	1
SLC25A29	123096	14	100279177	100306547	0.672824752922938	1	0	0	0	0	0
SLC25A33	84275	1	9539469	9582773	0.124152186551256	1	0	0	0	0	0
SLC25A35	399512	17	8287764	8295400	0.129190620760933	1	0	0	0	0	0
SLC25A36	55186	3	140941820	140979943	0.859117628060203	0	0	0	0	0	1
SLC25A4	291	4	185143263	185150384	0.622698792067696	0	0	1	0	0	0
SLC25A48	153328	5	135834676	135888637	0.0301660099476778	1	0	0	0	0	0
SLC25A5	292	X	119468400	119471396	0.402299593049545	0	0	1	0	0	0
SLC25A5-AS1	100303728	X	119466033	119469120	0.0707964601769911	1	0	0	0	0	0
SLC26A11	284129	17	80220401	80253509	0.302176861959822	0	0	1	0	0	0
SLC26A6	65010	3	48625723	48635493	0.195788385763194	1	0	0	0	0	0
SLC29A1	2030	6	44219505	44234151	0.566759253278212	0	0	1	0	0	0
SLC29A3	55315	10	71319253	71363396	0.0997351592274401	0	0	0	1	0	0
SLC29A4	222962	7	5274374	5304073	0.173373813061172	0	0	1	0	0	0
SLC2A11	66035	22	23856703	23886112	0.528648020153737	0	0	1	0	0	0
SLC2A13	114134	12	39755021	40106074	0.707318648666107	0	0	1	0	0	0
SLC2A5	6518	1	9036943	9071704	0.0103352496608746	0	0	0	1	0	0
SLC2A9	56606	4	9771125	10040248	0.0314579161552871	0	0	0	1	0	0
SLC30A10	55532	1	219913919	219959315	0.0459272656805116	1	0	0	0	0	0
SLC30A3	7781	2	27254572	27275366	0.421419804922163	0	1	0	0	0	0
SLC31A2	1318	9	113150958	113164142	0.120922421032233	0	0	0	0	1	0
SLC32A1	140679	20	38724462	38729372	0.125508688069246	0	0	1	0	0	0
SLC35B3	51000	6	8413067	8435567	0.360958594406046	0	0	0	0	1	0
SLC35C2	51006	20	46349528	46364458	0.295394354369873	1	0	0	0	0	0
SLC35D2	11046	9	96313437	96383710	0.0262256960144693	0	0	0	0	1	0
SLC35F4	341880	14	57563922	57982274	0.0484464827853498	0	0	1	0	0	0
SLC35F5	80255	2	113712792	113756823	0.327821200180867	0	0	0	0	1	0
SLC35G2	80723	3	136819019	136855892	0.263484271041922	0	0	1	0	0	0
SLC36A1	206358	5	151411344	151561961	0.436212130999289	0	1	0	0	0	0
SLC37A2	219855	11	125063067	125090516	0.0234480976681093	0	0	0	1	0	0
SLC38A1	81539	12	46183055	46269425	0.734190297784381	0	0	1	0	0	0
SLC38A10	124565	17	81244811	81295433	0.355597183644467	1	0	0	0	0	0
SLC38A11	151258	2	164897745	164955560	0.298365738647374	0	1	0	0	0	0
SLC38A2	54407	12	46358188	46372862	0.645823913183903	0	0	0	0	1	0
SLC38A3	10991	3	50205246	50220979	0.0644661197597054	1	0	0	0	0	0
SLC38A6	145389	14	60981114	61083733	0.62463665137911	0	1	0	0	0	0
SLC39A10	57181	2	195575977	195737702	0.842710419223564	0	1	0	0	0	0
SLC39A12	221074	10	17951839	18043292	0.0136942058006589	1	0	0	0	0	0
SLC39A6	25800	18	36108531	36129814	0.342807312189135	0	0	1	0	0	0
SLC41A1	254428	1	205789093	205813759	0.193010787416834	1	0	0	0	0	0
SLC41A3	54946	3	126006357	126101550	0.346489244880822	0	0	1	0	0	0
SLC45A3	85414	1	205657851	205680502	0.0104644402816356	0	0	0	0	1	0
SLC47A1	55244	17	19533854	19579033	0.0945675343970028	0	0	1	0	0	0
SLC4A2	6522	7	151058212	151076527	0.0341063238808862	0	0	0	0	1	0
SLC4A3	6508	2	219627570	219641980	0.4570118209418	0	0	1	0	0	0
SLC4A4	8671	4	71187286	71572087	0.262709127317357	1	0	0	0	0	0
SLC5A11	115584	16	24845863	24911628	0.0273238162909373	0	0	0	0	1	0
SLC5A3	6526	21	34073523	34106262	0.451327433628319	0	0	1	0	0	0
SLC5A4	6527	22	32218421	32353008	0.234868548543376	0	1	0	0	0	0
SLC6A11	6538	3	10816200	10941471	0.106388476196628	1	0	0	0	0	0
SLC6A12	6539	12	187458	214205	0.0178283056650087	0	0	0	0	1	0
SLC6A17	388662	1	110150510	110202202	0.521671726632646	0	0	1	0	0	0
SLC6A7	6534	5	150189957	150211072	0.526128803048899	0	1	0	0	0	0
SLC6A8	6535	X	153688297	153696593	0.281570957948453	0	0	0	0	1	0
SLC6A9	6536	1	43996483	44031492	0.0410180220915961	0	0	0	0	1	0
SLC7A10	56301	19	33208664	33225850	0.0135650151798979	1	0	0	0	0	0
SLC7A11	23657	4	138164094	138312660	0.0636909760351398	1	0	0	0	0	0
SLC7A11-AS1	641364	4	138089014	138178177	0.0119501324203863	1	0	0	0	0	0
SLC7A14	57709	3	170459554	170586074	0.455461533492668	0	0	1	0	0	0
SLC7A2	6542	8	17497088	17570568	0.0611717589303017	0	0	1	0	0	0
SLC7A7	9056	14	22773222	22819811	0.025062980427621	0	0	0	1	0	0
SLC7A8	23428	14	23125295	23183660	0.440540016794781	0	0	1	0	0	0
SLC8A1	6546	2	40112146	40512486	0.762806020282927	0	1	0	0	0	0
SLC8A1-AS1	100128590	2	39917634	40255209	0.535495123054066	0	1	0	0	0	0
SLC8A2	6543	19	47428017	47472050	0.510302952005684	0	1	0	0	0	0
SLC8A3	6547	14	70044217	70223612	0.308765583618629	0	0	1	0	0	0
SLC9A2	6549	2	102619689	102711350	0.0571668496867127	0	0	1	0	0	0
SLC9A3	6550	5	470510	570428	0.0618823073444868	0	0	0	1	0	0
SLC9A3R1	9368	17	74748612	74769360	0.0204121180802274	1	0	0	0	0	0
SLC9A8	23315	20	49812713	49892242	0.318196498934177	1	0	0	0	0	0
SLCO1A2	6579	12	21264600	21403657	0.0328144176732769	0	0	0	0	1	0
SLCO1C1	53919	12	20695355	20753386	0.0261611007040889	1	0	0	0	0	0
SLCO2B1	11309	11	75150987	75206400	0.0155028744913119	0	0	0	1	0	0
SLFN11	91607	17	35350305	35373853	0.0516762483043731	0	0	0	1	0	0
SLIRP	81892	14	77708071	77717598	0.68277243072153	0	1	0	0	0	0
SLIT1	6585	10	96998038	97185926	0.627349654415089	0	1	0	0	0	0
SLIT2	9353	4	20251925	20620561	0.380272592209806	0	0	1	0	0	0
SLIT3	6586	5	168661733	169301129	0.305987985272269	0	1	0	0	0	0
SLITRK1	114798	13	83877205	83882393	0.587106776048059	0	0	0	0	0	1
SLITRK4	139065	X	143622790	143636107	0.625734771655578	0	0	1	0	0	0
SMA4	11039	5	70127462	70290177	0.523222014081778	0	0	0	0	1	0
SMA5	11042	5	70481043	70585722	0.175505458303727	0	0	0	0	1	0
SMAD4	4089	18	51030213	51085042	0.38221045152122	1	0	0	0	0	0
SMARCA2	6595	9	2015219	2193624	0.749499386344551	0	0	1	0	0	0
SMARCA4	6597	19	10960922	11062282	0.531490213810477	0	0	1	0	0	0
SMARCAD1	56916	4	94207608	94291292	0.669336606162393	0	0	0	0	0	1
SMARCC2	6601	12	56161852	56189567	0.757121632969446	1	0	0	0	0	0
SMARCD2	6603	17	63832081	63842991	0.140042632904851	1	0	0	0	0	0
SMC4	10051	3	160399304	160434962	0.105161165299399	0	0	0	0	1	0
SMG1	23049	16	18804853	18926409	0.810800335895614	1	0	0	0	0	0
SMG5	23381	1	156249224	156282885	0.434726438860539	0	0	0	0	1	0
SMIM17	147670	19	56643159	56657246	0.458691299011692	0	0	1	0	0	0
SMO	6608	7	129188872	129213546	0.0222207867708804	1	0	0	0	0	0
SMOC1	64093	14	69879388	70032366	0.0421161423680641	0	0	0	0	0	1
SMOX	54498	20	4148779	4187747	0.0535495123054066	1	0	0	0	0	0
SMPD1	6609	11	6390301	6394998	0.226923325366578	0	0	0	0	1	0
SMTN	6525	22	31064180	31104624	0.0364963503649635	1	0	0	0	0	0
SMURF2	64750	17	64542282	64662268	0.33512047025386	1	0	0	0	0	0
SNAP25	6616	20	10218829	10307420	0.956010593630902	0	1	0	0	0	0
SNAPIN	23557	1	153658654	153661852	0.275111426910406	1	0	0	0	0	0
SNAR-F	100126781	19	50604963	50605085	0.0473483625088819	0	0	0	0	1	0
SNCAIP	9627	5	122311349	122464099	0.107357405852335	0	0	1	0	0	0
SNN	8303	16	11668433	11679159	0.411859698985854	0	1	0	0	0	0
SNORA70	26778	X	154400281	154400415	0.400103352496609	0	0	0	0	0	1
SNORD113-2	767562	14	100927342	100927412	0.20909501970157	0	0	0	0	0	1
SNORD113-3	767563	14	100929919	100929989	0.428460693753633	0	0	0	0	0	1
SNORD113-4	767564	14	100936491	100936564	0.22847361281571	0	0	0	0	0	1
SNORD114-20	767598	14	100981004	100981074	0.195465409211291	0	0	0	0	0	1
SNORD115@	692218	15	25170723	25269858	0.961630385634003	0	0	1	0	0	0
SNORD116@	692236	15	25051476	25106603	0.836250888185518	0	0	1	0	0	0
SNRK	54861	3	43286512	43351143	0.242103223305988	0	0	1	0	0	0
SNRPD2P1	119358	10	89978662	89979168	0.0565208965829081	0	0	0	1	0	0
SNRPN	6638	15	24823647	24978582	0.182223370583296	0	0	1	0	0	0
SNTA1	6640	20	33407957	33443892	0.268587300561979	1	0	0	0	0	0
SNTB2	6645	16	69187147	69309052	0.5291001873264	0	1	0	0	0	0
SNX13	23161	7	17790761	17940518	0.577223693559848	0	0	0	1	0	0
SNX18	112574	5	54517759	54546586	0.0696337445901428	0	0	0	1	0	0
SNX2	6643	5	122774996	122834539	0.504812350623345	0	0	0	1	0	0
SNX21	90203	20	45833622	45843275	0.205219301078742	1	0	0	0	0	0
SNX25	83891	4	185204242	185363969	0.260835863316323	0	0	1	0	0	0
SNX29	92017	16	11976734	12574289	0.249014921516698	0	0	0	1	0	0
SNX30	401548	9	112749725	112875851	0.305858794651508	0	0	0	0	1	0
SNX32	254122	11	65833939	65855049	0.518377365803243	0	1	0	0	0	0
SNX7	51375	1	98661662	98760500	0.183192300239003	0	0	0	0	0	1
SNX9	51429	6	157716046	157945077	0.52774368580841	0	0	0	0	1	0
SOAT1	6646	1	179293714	179358680	0.210903688392223	0	0	0	1	0	0
SOCS6	9306	18	70288901	70330199	0.149215166978877	0	0	0	1	0	0
SOGA1	140710	20	36777442	36863684	0.298624119888896	0	0	0	0	0	1
SOHLH1	402381	9	135693407	135701316	0.449970932110329	0	1	0	0	0	0
SORBS1	10580	10	95311773	95561420	0.817905820037465	1	0	0	0	0	0
SORBS3	10174	8	22544990	22575495	0.0904980298430334	1	0	0	0	0	0
SORCS3	22986	10	104640837	105265250	0.331115561010271	0	0	0	0	0	1
SORT1	6272	1	109309565	109397941	0.698792067695885	0	0	0	0	1	0
SOX1	6656	13	112067599	112071706	0.0434726438860539	0	0	1	0	0	0
SOX4	6659	6	21593741	21598619	0.276790904980298	0	0	0	0	0	1
SOX9	6662	17	72121020	72126420	0.114850461856469	1	0	0	0	0	0
SOX9-AS1	400618	17	72071042	72120793	0.0341063238808862	1	0	0	0	0	0
SP100	6672	2	230416156	230545602	0.0332665848459402	0	0	0	1	0	0
